"","상호명","지점명","상권업종대분류명","상권업종중분류명","상권업종소분류명","행정동명","도로명주소","경도","위도","행정동코드"
"11290","이디야커피","홍대학원가점","음식","커피점/카페","커피전문점/카페/다방","서강동","서울특별시 마포구 와우산로 148",126.929653313254,37.5541301670988,1144065500
"11291","요거프레소대치사거리점","대치사거리점","음식","커피점/카페","커피전문점/카페/다방","대치4동","서울특별시 강남구 삼성로 329",127.059399177327,37.501009723395,1168063000
"11292","떼루와떼루와자양3호점","떼루와자양3호점","음식","커피점/카페","커피전문점/카페/다방","자양3동","서울특별시 광진구 뚝섬로 552",127.071257785585,37.5342984266508,1121584000
"11293","카페고마워",NA,"음식","커피점/카페","커피전문점/카페/다방","창4동","서울특별시 도봉구 마들로11길 71",127.049321627082,37.6533227664429,1132051400
"11294","캠프다비드",NA,"음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 버드나루로19길 6",126.907299523284,37.5286422231879,1156056000
"11295","쥬씨사당역2호점","사당역2호점","음식","커피점/카페","커피전문점/카페/다방","남현동","서울특별시 관악구 과천대로 953",126.981264929747,37.4756908935086,1162063000
"11296","빌리엔젤신라스테이점","신라스테이점","음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 언주로 517",127.041498694344,37.5043258869971,1168064000
"11297","이디야커피","문정KDU타워점","음식","커피점/카페","커피전문점/카페/다방","문정2동","서울특별시 송파구 정의로 70",127.115468827439,37.4860257055887,1171064200
"11298","떼루와",NA,"음식","커피점/카페","커피전문점/카페/다방","고척1동","서울특별시 구로구 경인로 433-1",126.86701768899,37.4997807384627,1153072000
"11299","삼천리커피",NA,"음식","커피점/카페","커피전문점/카페/다방","구로4동","서울특별시 구로구 구로동로20길 16-7",126.885381195209,37.4885662323672,1153055000
"11300","몽쥬르COFFEE",NA,"음식","커피점/카페","커피전문점/카페/다방","방배1동","서울특별시 서초구 방배로 107",126.996028720217,37.4834221753589,1165060000
"11301","담소",NA,"음식","커피점/카페","커피전문점/카페/다방","구로5동","서울특별시 구로구 구로중앙로 152",126.882408589255,37.5013780362844,1153056000
"11302","하늘카페",NA,"음식","커피점/카페","커피전문점/카페/다방","개봉1동","서울특별시 구로구 고척로21다길 14",126.844554819148,37.5036088250342,1153074000
"11303","공차","현대아울렛동대문점","음식","커피점/카페","커피전문점/카페/다방","광희동","서울특별시 중구 장충단로13길 20",127.007653750847,37.568723638008,1114059000
"11304","코너힐카페",NA,"음식","커피점/카페","커피전문점/카페/다방","사당3동","서울특별시 동작구 사당로13길 15",126.972377709725,37.4848317140562,1159064000
"11305","카피시모서비스",NA,"음식","커피점/카페","커피전문점/카페/다방","대림3동","서울특별시 영등포구 가마산로 339",126.896842002641,37.4996845901828,1156072000
"11306","이디야커피개봉북부점","개봉북부점","음식","커피점/카페","커피전문점/카페/다방","개봉1동","서울특별시 구로구 경인로40길 12",126.859098925005,37.4962084765756,1153074000
"11307","네스카페베르누이호텔오류동점","베르누이호텔오류동점","음식","커피점/카페","커피전문점/카페/다방","오류1동","서울특별시 구로구 경인로 229",126.845950671607,37.4974233092131,1153077000
"11308","스타벅스양천향교역점","양천향교역점","음식","커피점/카페","커피전문점/카페/다방","가양1동","서울특별시 강서구 강서로 463",126.840442028048,37.5669203191806,1150060300
"11309","생활커피",NA,"음식","커피점/카페","커피전문점/카페/다방","문정2동","서울특별시 송파구 송파대로 167",127.120744114354,37.4845512962666,1171064200
"11310","레이어스다동점","다동점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 다동길 43",126.981602215618,37.5682134437434,1114055000
"11311","할리스커피","당산역점","음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 당산로 219",126.901221088046,37.5334694661649,1156056000
"11312","할리스커피","무교점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 무교로 28",126.979561319745,37.5684571221495,1114055000
"11313","투썸플레이스발산역점","발산역점","음식","커피점/카페","커피전문점/카페/다방","가양1동","서울특별시 강서구 마곡중앙6로 93",126.837683755903,37.5601264512569,1150060300
"11314","피어까페",NA,"음식","커피점/카페","커피전문점/카페/다방","청담동","서울특별시 강남구 학동로77길 10",127.049257457921,37.5194902643674,1168056500
"11315","커피더캠프남성역점","남성역점","음식","커피점/카페","커피전문점/카페/다방","사당4동","서울특별시 동작구 사당로14가길 22",126.971263986071,37.4844165476883,1159065000
"11316","헨델과그레텔미니",NA,"음식","커피점/카페","커피전문점/카페/다방","사당4동","서울특별시 동작구 사당로20가길 26",126.974097028928,37.4823056853973,1159065000
"11317","쥬씨도깨비","시장점","음식","커피점/카페","커피전문점/카페/다방","방학2동","서울특별시 도봉구 도당로13길 17",127.035213972607,37.6654532477465,1132070000
"11318","림벅와플서촌점","서촌점","음식","커피점/카페","커피전문점/카페/다방","청운효자동","서울특별시 종로구 필운대로 49-10",126.96808729776,37.580449335016,1111051500
"11319","코니버거앤브런치",NA,"음식","커피점/카페","커피전문점/카페/다방","명일2동","서울특별시 강동구 동남로 881",127.155757741447,37.552287096142,1174054000
"11320","CAFEEEPHUS",NA,"음식","커피점/카페","커피전문점/카페/다방","양재1동","서울특별시 서초구 바우뫼로33길 7-8",127.037166741109,37.477907711197,1165065100
"11321","영수야놀자COFFEE",NA,"음식","커피점/카페","커피전문점/카페/다방","석관동","서울특별시 성북구 돌곶이로14길 19",127.060798055061,37.6086060997647,1129081000
"11322","커피만랩",NA,"음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 충정로 71",126.965674080884,37.5650204365918,1141056500
"11323","구카페",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼2동","서울특별시 강남구 논현로 412",127.039082188263,37.4969626509022,1168065000
"11324","량원카페",NA,"음식","커피점/카페","커피전문점/카페/다방","서초2동","서울특별시 서초구 서초대로74길 51",127.02838915251,37.4930547110547,1165052000
"11325","천기누설사주카페",NA,"음식","커피점/카페","사주카페","종로1.2.3.4가동","서울특별시 종로구 인사동11길 16",126.983867546842,37.5739455650983,1111061500
"11326","크라스플러스","목동3점","음식","커피점/카페","커피전문점/카페/다방","목5동","서울특별시 양천구 목동서로 70",126.87640010461,37.5370382884717,1147055000
"11327","DCOFFE",NA,"음식","커피점/카페","커피전문점/카페/다방","방배3동","서울특별시 서초구 남부순환로287길 42-3",126.987798608279,37.477450041615,1165062000
"11328","떡담까페",NA,"음식","커피점/카페","커피전문점/카페/다방","천연동","서울특별시 서대문구 통일로 189-1",126.961831175302,37.5703208626069,1141052000
"11329","커피린",NA,"음식","커피점/카페","커피전문점/카페/다방","불광2동","서울특별시 은평구 연서로 260",126.923635719778,37.6199410707597,1138053000
"11330","쥬시빈",NA,"음식","커피점/카페","커피전문점/카페/다방","은천동","서울특별시 관악구 남부순환로 1729",126.94221925249,37.4825742219461,1162060500
"11331","탐앤탐스가재울뉴타운점","가재울뉴타운점","음식","커피점/카페","커피전문점/카페/다방","남가좌1동","서울특별시 서대문구 가재울미래로 2",126.918929523269,37.5733416952644,1141069000
"11332","드노피",NA,"음식","커피점/카페","커피전문점/카페/다방","논현1동","서울특별시 강남구 도산대로8길 17-3",127.022538830667,37.5159022291197,1168052100
"11333","일층카페",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼2동","서울특별시 강남구 테헤란로34길 21-6",127.041156685548,37.5001151821702,1168065000
"11334","버거307","방배카페골목점","음식","커피점/카페","커피전문점/카페/다방","방배본동","서울특별시 서초구 동광로1길 112",126.984955755227,37.4970415930152,1165059000
"11335","예설스페이스카페",NA,"음식","커피점/카페","커피전문점/카페/다방","광장동","서울특별시 광진구 아차산로73길 25",127.103374031411,37.5461792442415,1121581000
"11336","더착한커피","연신내점","음식","커피점/카페","커피전문점/카페/다방","갈현1동","서울특별시 은평구 통일로83길 8",126.919020614642,37.6210521986441,1138055100
"11337","더핏불푸드카페",NA,"음식","커피점/카페","커피전문점/카페/다방","가양1동","서울특별시 강서구 마곡서로 133",126.82391492516,37.5640807670995,1150060300
"11338","쥬스식스","수유역점","음식","커피점/카페","커피전문점/카페/다방","번1동","서울특별시 강북구 오패산로 415",127.025954996046,37.6375803081739,1130559000
"11339","쓰리팝",NA,"음식","커피점/카페","커피전문점/카페/다방","후암동","서울특별시 용산구 후암로28길 38",126.979267918564,37.5493074290817,1117051000
"11340","매머드커피본사","본사","음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 논현로159길 34",127.025266844162,37.5227187048443,1168051000
"11341","예일타운",NA,"음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 국회대로 549",126.895803773688,37.5287064940626,1156056000
"11342","교토베네토",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 압구정로 165",127.027446579446,37.5273590667816,1168051000
"11343","카페딩동",NA,"음식","커피점/카페","커피전문점/카페/다방","남영동","서울특별시 용산구 청파로 378",126.970466097946,37.549104864524,1117053000
"11344","PHILCOFFEE",NA,"음식","커피점/카페","커피전문점/카페/다방","영등포동","서울특별시 영등포구 영중로 12",126.906487634536,37.5176059482191,1156053500
"11345","마카롱원더스목동점","목동점","음식","커피점/카페","커피전문점/카페/다방","신정4동","서울특별시 양천구 목동로19길 35",126.860477256972,37.524568520567,1147065000
"11346","카페동네",NA,"음식","커피점/카페","커피전문점/카페/다방","신사1동","서울특별시 은평구 갈현로5길 5",126.909716416161,37.6019368480412,1138063100
"11347","도우넛카페",NA,"음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 북아현로 58",126.955725732065,37.562491038318,1141056500
"11348","카페시율",NA,"음식","커피점/카페","커피전문점/카페/다방","여의동","서울특별시 영등포구 여의동로 343",126.932845801003,37.5270737453739,1156054000
"11349","아스팔트커피로스터스",NA,"음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 북아현로11가길 48",126.953636097049,37.5637970652963,1141056500
"11350","킹콩디저트",NA,"음식","커피점/카페","커피전문점/카페/다방","여의동","서울특별시 영등포구 여의동로 343",126.932845801003,37.5270737453739,1156054000
"11351","만랩커피","가산디지털점","음식","커피점/카페","커피전문점/카페/다방","가산동","서울특별시 금천구 디지털로 130",126.881856578356,37.4754407180431,1154551000
"11352","림벅와플북촌점","북촌점","음식","커피점/카페","커피전문점/카페/다방","가회동","서울특별시 종로구 계동길 5",126.986368248595,37.5773729979598,1111060000
"11353","할리스커피종로본점","종로본점","음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 종로 84",126.986797355958,37.5699340831693,1111061500
"11354","요거프레소금호동점","금호동점","음식","커피점/카페","커피전문점/카페/다방","금호2.3가동","서울특별시 성동구 장터길 37-1",127.02015689374,37.5483923612041,1120061500
"11355","Cafe잇서울의료원점","잇서울의료원점","음식","커피점/카페","커피전문점/카페/다방","신내1동","서울특별시 중랑구 신내로 156",127.099173300394,37.6130861098283,1126068000
"11356","블랙드럼",NA,"음식","커피점/카페","커피전문점/카페/다방","회현동","서울특별시 중구 한강대로 416",126.973739611968,37.5554947274348,1114054000
"11357","탐앤탐스3호",NA,"음식","커피점/카페","커피전문점/카페/다방","고척1동","서울특별시 구로구 경인로 430",126.867224347654,37.4988276149786,1153072000
"11358","거성카페테리아",NA,"음식","커피점/카페","커피전문점/카페/다방","양재2동","서울특별시 서초구 논현로 83",127.044366872192,37.4771732335102,1165065200
"11359","텀브커피강동성심병원점","강동성심병원점","음식","커피점/카페","커피전문점/카페/다방","길동","서울특별시 강동구 진황도로 86",127.135832303715,37.5361852557849,1174068500
"11360","에프씨서울팬카페",NA,"음식","커피점/카페","커피전문점/카페/다방","성산2동","서울특별시 마포구 월드컵로 240",126.897257447574,37.5682756452677,1144073000
"11361","EPICCOFFEE",NA,"음식","커피점/카페","커피전문점/카페/다방","고척1동","서울특별시 구로구 경인로 430",126.867224347654,37.4988276149786,1153072000
"11362","구카페",NA,"음식","커피점/카페","커피전문점/카페/다방","남영동","서울특별시 용산구 한강대로 259",126.972391550719,37.5415708874019,1117053000
"11363","매머드커피묵동자이점","묵동자이점","음식","커피점/카페","커피전문점/카페/다방","묵1동","서울특별시 중랑구 동일로 932",127.077541387095,37.6138290492447,1126062000
"11364","10센치",NA,"음식","커피점/카페","커피전문점/카페/다방","이문2동","서울특별시 동대문구 신이문로 3",127.062531792194,37.6031235322706,1123075000
"11365","칼로&디에고",NA,"음식","커피점/카페","커피전문점/카페/다방","이태원2동","서울특별시 용산구 회나무로13가길 25",126.990956067683,37.5410822319373,1117066000
"11366","대박TEA","다동점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 다동길 33",126.981118587703,37.567984010349,1114055000
"11367","더프렌즈카페",NA,"음식","커피점/카페","커피전문점/카페/다방","잠실6동","서울특별시 송파구 올림픽로 300",127.10428390105,37.5136310129521,1171071000
"11368","트레프푼크트",NA,"음식","커피점/카페","커피전문점/카페/다방","방이2동","서울특별시 송파구 백제고분로50길 6",127.11548695128,37.5142110207902,1171056200
"11369","커피나무","당산역점","음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 양평로 18",126.904237589128,37.533001922662,1156056000
"11370","카페래이",NA,"음식","커피점/카페","커피전문점/카페/다방","서초2동","서울특별시 서초구 서초대로74길 49",127.028124531001,37.4934039461994,1165052000
"11371","위너스커피",NA,"음식","커피점/카페","커피전문점/카페/다방","신정6동","서울특별시 양천구 목동동로 77",126.863529403901,37.5157767546129,1147067000
"11372","선아커피",NA,"음식","커피점/카페","커피전문점/카페/다방","송정동","서울특별시 성동구 광나루로 291",127.062222821875,37.5483104537212,1120072000
"11373","에버그린",NA,"음식","커피점/카페","커피전문점/카페/다방","목1동","서울특별시 양천구 국회대로 272",126.865324060218,37.5294807963002,1147051000
"11374","노르웨이숲",NA,"음식","커피점/카페","커피전문점/카페/다방","등촌3동","서울특별시 강서구 강서로54길 109",126.844723382036,37.5586908244874,1150053500
"11375","이디야커피","북한산점","음식","커피점/카페","커피전문점/카페/다방","우이동","서울특별시 강북구 419로 85",127.005589308423,37.6447538240808,1130564500
"11376","곰브라더스용산아이파크몰점","용산아이파크몰점","음식","커피점/카페","커피전문점/카페/다방","한강로동","서울특별시 용산구 한강대로21나길 7",126.963222625326,37.527902979157,1117062500
"11377","셀렉토커피압구정점","압구정점","음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 논현로175길 25",127.026634390165,37.5254331371873,1168051000
"11378","성곽마루",NA,"음식","커피점/카페","커피전문점/카페/다방","삼선동","서울특별시 성북구 삼선교로4길 67",127.007428504928,37.5848413859805,1129055500
"11379","스타벅스낙성대DT점","낙성대DT점","음식","커피점/카페","커피전문점/카페/다방","인헌동","서울특별시 관악구 남부순환로 1948",126.965000105251,37.4761982963166,1162062500
"11380","카페톤",NA,"음식","커피점/카페","커피전문점/카페/다방","망원1동","서울특별시 마포구 동교로9길 72",126.908666273762,37.5567402705045,1144069000
"11381","봄봄커피숍",NA,"음식","커피점/카페","커피전문점/카페/다방","창2동","서울특별시 도봉구 덕릉로63가길 43",127.038757651695,37.6429113134426,1132051200
"11382","휘카페",NA,"음식","커피점/카페","커피전문점/카페/다방","망우3동","서울특별시 중랑구 용마공원로 15",127.101268391976,37.5942882797757,1126066000
"11383","1988coffee종로점","종로점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 을지로9길 14",126.988457979618,37.5668397295062,1114055000
"11384","찰리스카페삼성점","삼성점","음식","커피점/카페","커피전문점/카페/다방","삼성1동","서울특별시 강남구 삼성로104길 22",127.0565712525,37.5109348302308,1168058000
"11385","빽다방","영등포구청점","음식","커피점/카페","커피전문점/카페/다방","당산1동","서울특별시 영등포구 당산로 113",126.896109201378,37.5248709142724,1156055000
"11386","딥블루레이크커피&로스터스",NA,"음식","커피점/카페","커피전문점/카페/다방","망원1동","서울특별시 마포구 포은로6길 11",126.905635441929,37.5558021680447,1144069000
"11387","옷장속커피",NA,"음식","커피점/카페","커피전문점/카페/다방","잠실3동","서울특별시 송파구 올림픽로 212",127.094467266876,37.5106637669365,1171068000
"11388","이디야커피","목동남부점","음식","커피점/카페","커피전문점/카페/다방","신정7동","서울특별시 양천구 목동남로 46",126.86471059118,37.5087419757957,1147068000
"11389","쥬씨",NA,"음식","커피점/카페","커피전문점/카페/다방","성수2가3동","서울특별시 성동구 성수이로 90",127.056835484921,37.5429603592547,1120069000
"11390","정관장카페사푼사푼",NA,"음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 영동대로 416",127.065312595718,37.5065801398546,1168061000
"11391","킹콩쥬스",NA,"음식","커피점/카페","커피전문점/카페/다방","상계6.7동","서울특별시 노원구 동일로 1363",127.061257426733,37.6504359298458,1135069500
"11392","커피스테이지",NA,"음식","커피점/카페","커피전문점/카페/다방","노량진1동","서울특별시 동작구 장승배기로 168",126.940426324969,37.5126441782223,1159051000
"11393","이노커피",NA,"음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 북아현로 59",126.955282586131,37.5626132633582,1141056500
"11394","카페파로",NA,"음식","커피점/카페","커피전문점/카페/다방","답십리1동","서울특별시 동대문구 사가정로 6",127.049586487912,37.570222010436,1123060000
"11395","쥬씨","중곡사거리점","음식","커피점/카페","커피전문점/카페/다방","중곡4동","서울특별시 광진구 긴고랑로 115",127.08791412431,37.5592972797691,1121577000
"11396","레드엘리펀트",NA,"음식","커피점/카페","커피전문점/카페/다방","목3동","서울특별시 양천구 등촌로 184",126.862854329608,37.5460901803963,1147053000
"11397","남양유업","백미당동대문점","음식","커피점/카페","커피전문점/카페/다방","광희동","서울특별시 중구 장충단로 275",127.008761071452,37.5688771077496,1114059000
"11398","더즙",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 테헤란로4길 14",127.029600899833,37.4972906222739,1168064000
"11399","인테리어디자인수다",NA,"음식","커피점/카페","커피전문점/카페/다방","신정4동","서울특별시 양천구 신정중앙로 49",126.857165090099,37.5273657748017,1147065000
"11400","랍슨",NA,"음식","커피점/카페","커피전문점/카페/다방","휘경1동","서울특별시 동대문구 회기로29길 49-4",127.058011754509,37.5924462309499,1123072000
"11401","겟썸커피",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 논현로159길 46-6",127.024444837827,37.5224235814097,1168051000
"11402","쥬씨","응암이마트점","음식","커피점/카페","커피전문점/카페/다방","응암1동","서울특별시 은평구 은평로 96",126.918439011767,37.5994221372778,1138058000
"11403","고구마명가",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 압구정로 402",127.040492229107,37.5272855675732,1168054500
"11404","지구정복을꿈꾸는고양이",NA,"음식","커피점/카페","커피전문점/카페/다방","이문1동","서울특별시 동대문구 휘경로2길 16",127.060624513677,37.5953864340025,1123074000
"11405","커피에반하다","은평녹번점","음식","커피점/카페","커피전문점/카페/다방","녹번동","서울특별시 은평구 진흥로 148",126.926349919694,37.60843260802,1138051000
"11406","카페지오",NA,"음식","커피점/카페","커피전문점/카페/다방","진관동","서울특별시 은평구 통일로 1010",126.918556057866,37.6327883369568,1138069000
"11407","이디야커피",NA,"음식","커피점/카페","커피전문점/카페/다방","반포4동","서울특별시 서초구 신반포로 200",127.005032097372,37.5062139130796,1165058100
"11408","쉼스토리",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 역삼로3길 17",127.030970165552,37.4945986950452,1168064000
"11409","MADCOFFEE삼성점","삼성점","음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 테헤란로98길 8",127.061996249554,37.5076711611801,1168061000
"11410","매머드커피삼성역점","삼성역점","음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 테헤란로108길 12",127.065739823306,37.5086018859206,1168061000
"11411","프로퍼커피바",NA,"음식","커피점/카페","커피전문점/카페/다방","오금동","서울특별시 송파구 위례성대로22길 6",127.131104230419,37.5097045016256,1171057000
"11412","카페로이스",NA,"음식","커피점/카페","커피전문점/카페/다방","갈현2동","서울특별시 은평구 서오릉로 240",126.908081058501,37.6161940415943,1138055200
"11413","곰미커피",NA,"음식","커피점/카페","커피전문점/카페/다방","신촌동","서울특별시 서대문구 신촌역로 11",126.942595203516,37.5577247987743,1141058500
"11414","쥬씨","가재울점","음식","커피점/카페","커피전문점/카페/다방","북가좌2동","서울특별시 서대문구 거북골로 152",126.912953760005,37.5755754478059,1141072000
"11415","비타민카페","충무로역점","음식","커피점/카페","커피전문점/카페/다방","필동","서울특별시 중구 충무로 16",126.993225096127,37.5625194325037,1114057000
"11416","할리스씨앤아이",NA,"음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 영동대로76길 12",127.066018610503,37.5061982700197,1168061000
"11417","폴바셋롯데영등포점","롯데영등포점","음식","커피점/카페","커피전문점/카페/다방","영등포본동","서울특별시 영등포구 경인로 846",126.907647192475,37.51566141404,1156051500
"11418","빽다방","신대방삼거리점","음식","커피점/카페","커피전문점/카페/다방","상도3동","서울특별시 동작구 국사봉1길 28",126.930069353907,37.4988729214505,1159055000
"11419","쥬씨송파역점","송파역점","음식","커피점/카페","커피전문점/카페/다방","송파2동","서울특별시 송파구 송파대로38길 2-5",127.11213204462,37.5004446933947,1171059000
"11420","쥬씨","대림점","음식","커피점/카페","커피전문점/카페/다방","대림2동","서울특별시 영등포구 시흥대로 621",126.905111538925,37.4879037537159,1156071000
"11421","골드버튼커피",NA,"음식","커피점/카페","커피전문점/카페/다방","남영동","서울특별시 용산구 한강대로80길 5",126.973168611224,37.5426679112967,1117053000
"11422","카페더케익",NA,"음식","커피점/카페","커피전문점/카페/다방","논현1동","서울특별시 강남구 강남대로114길 13",127.025325505672,37.5060316951648,1168052100
"11423","청년다방","송파방이점","음식","커피점/카페","커피전문점/카페/다방","방이1동","서울특별시 송파구 오금로31길 10",127.121727656372,37.5067787954021,1171056100
"11424","좋은씨앗",NA,"음식","커피점/카페","커피전문점/카페/다방","화곡8동","서울특별시 강서구 곰달래로31길 37",126.851157394041,37.5325425090433,1150059300
"11425","쥬씨숙대입구역점","숙대입구역점","음식","커피점/카페","커피전문점/카페/다방","남영동","서울특별시 용산구 한강대로 279",126.972177931413,37.5431188249155,1117053000
"11426","퀸즈브라운종로5가점","종로5가점","음식","커피점/카페","커피전문점/카페/다방","종로5.6가동","서울특별시 종로구 종로31길 38",126.999237183287,37.5725450922192,1111063000
"11427","카페라인",NA,"음식","커피점/카페","커피전문점/카페/다방","이문2동","서울특별시 동대문구 신이문로 40",127.066476288058,37.6028574552969,1123075000
"11428","카페하임",NA,"음식","커피점/카페","커피전문점/카페/다방","망원2동","서울특별시 마포구 월드컵로25길 26",126.906285445305,37.5585653657366,1144070000
"11429","쥬스식스","종각역점","음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 종로 77",126.986021082614,37.5704139805014,1111061500
"11430","스윗드림카페SWEETDREAM",NA,"음식","커피점/카페","커피전문점/카페/다방","용강동","서울특별시 마포구 큰우물로 4",126.940012305183,37.5451050862905,1144059000
"11431","쥬씨","대방역점","음식","커피점/카페","커피전문점/카페/다방","신길7동","서울특별시 영등포구 영등포로 422",126.924797682854,37.512385805978,1156069000
"11432","엠뷰티크",NA,"음식","커피점/카페","커피전문점/카페/다방","금호2.3가동","서울특별시 성동구 금호산길 40-1",127.019603436253,37.5517666927863,1120061500
"11433","카페하나",NA,"음식","커피점/카페","커피전문점/카페/다방","방배2동","서울특별시 서초구 방배천로16길 17",126.983719751036,37.4822627026355,1165061000
"11434","모어댄레스",NA,"음식","커피점/카페","커피전문점/카페/다방","한남동","서울특별시 용산구 이태원로49길 24",126.999043173573,37.5371233805831,1117068500
"11435","탐앤탐","망원점","음식","커피점/카페","커피전문점/카페/다방","망원1동","서울특별시 마포구 월드컵로 79",126.909821185933,37.5559309959387,1144069000
"11436","퓨",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 논현로105길 13",127.033099401743,37.5057531842129,1168064000
"11437","커피식스","쥬스식스목동트윈빌점","음식","커피점/카페","커피전문점/카페/다방","목5동","서울특별시 양천구 목동동로 339",126.876801162566,37.5321764964234,1147055000
"11438","커피와대장장이",NA,"음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 경기대로3길 23",126.960656633773,37.56197590555,1141056500
"11439","달콤","커피종로종각점","음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 종로12길 16",126.985560354135,37.5693287724897,1111061500
"11440","꽃다방",NA,"음식","커피점/카페","커피전문점/카페/다방","시흥5동","서울특별시 금천구 금하로24길 73",126.909052111541,37.44785245549,1154571000
"11441","쥬시빈","이대점","음식","커피점/카페","커피전문점/카페/다방","신촌동","서울특별시 서대문구 이화여대길 22",126.945978036808,37.557818120447,1141058500
"11442","크리미몰랑","양재1호점","음식","커피점/카페","커피전문점/카페/다방","양재2동","서울특별시 서초구 마방로2길 57",127.03944779452,37.4710602039878,1165065200
"11443","자바카페",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 언주로 858",127.033820867984,37.5269969038292,1168054500
"11444","MANCAVE",NA,"음식","커피점/카페","커피전문점/카페/다방","조원동","서울특별시 관악구 남부순환로145길 14",126.9123073439,37.4821584604575,1162072500
"11445","쥬씨봉천역점","봉천역점","음식","커피점/카페","커피전문점/카페/다방","청룡동","서울특별시 관악구 남부순환로 1742",126.943505521106,37.4819640056701,1162059500
"11446","쥬씨동덕여대점","동덕여대점","음식","커피점/카페","커피전문점/카페/다방","월곡2동","서울특별시 성북구 화랑로13길 20",127.042482148391,37.604323136959,1129072500
"11447","카페글래드",NA,"음식","커피점/카페","커피전문점/카페/다방","망원1동","서울특별시 마포구 망원로10길 3",126.907092489832,37.5575546671384,1144069000
"11448","이디야커피","중계중앙점","음식","커피점/카페","커피전문점/카페/다방","중계1동","서울특별시 노원구 덕릉로73길 18",127.072410339479,37.6521099756855,1135062100
"11449","컴포스커피수서점","스커피수서점","음식","커피점/카페","커피전문점/카페/다방","수서동","서울특별시 강남구 밤고개로1길 10",127.101842066177,37.4880133628924,1168075000
"11450","카페더라온",NA,"음식","커피점/카페","커피전문점/카페/다방","종로5.6가동","서울특별시 종로구 김상옥로 30",127.000615601446,37.5727459885461,1111063000
"11451","빽다방","천왕역점","음식","커피점/카페","커피전문점/카페/다방","오류2동","서울특별시 구로구 오리로 1149",126.838236121943,37.4865892531971,1153078000
"11452","홈스테드커피마포점","마포점","음식","커피점/카페","커피전문점/카페/다방","아현동","서울특별시 마포구 굴레방로7길 22",126.954260981592,37.556341985548,1144055500
"11453","다빈커피",NA,"음식","커피점/카페","커피전문점/카페/다방","당산1동","서울특별시 영등포구 영등포로 96",126.892011526635,37.5212013447016,1156055000
"11454","에슬로우커피","공릉점","음식","커피점/카페","커피전문점/카페/다방","공릉2동","서울특별시 노원구 노원로 3",127.086639052799,37.6219821545308,1135060000
"11455","아름다운커피","경복궁점","음식","커피점/카페","커피전문점/카페/다방","사직동","서울특별시 종로구 사직로 130",126.97330856354,37.5753589395494,1111053000
"11456","빈둥백수네빙수",NA,"음식","커피점/카페","커피전문점/카페/다방","시흥4동","서울특별시 금천구 독산로44길 61",126.907863206806,37.4619970125203,1154570000
"11457","쥬스드",NA,"음식","커피점/카페","커피전문점/카페/다방","양재1동","서울특별시 서초구 강남대로23길 66",127.035970482765,37.4750956633876,1165065100
"11458","마이빈",NA,"음식","커피점/카페","커피전문점/카페/다방","삼성1동","서울특별시 강남구 영동대로 513",127.059139102428,37.5118203253706,1168058000
"11459","카페가성비",NA,"음식","커피점/카페","커피전문점/카페/다방","이문1동","서울특별시 동대문구 이문로 96-1",127.059729324955,37.5954333683342,1123074000
